locus_tag	ftype	length_bp	gene	EC_number	COG	product
LFBFMPEI_00724	CDS	2163	yhgF		COG2183	Protein YhgF
LFBFMPEI_00725	CDS	1464	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
LFBFMPEI_00726	CDS	873	udp	2.4.2.3	COG2820	Uridine phosphorylase
LFBFMPEI_00727	CDS	2358	pyrK_2			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
LFBFMPEI_00728	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
LFBFMPEI_00729	CDS	1458				hypothetical protein
LFBFMPEI_00730	CDS	735	acm	3.2.1.17		Lysozyme M1
LFBFMPEI_00731	CDS	1245	serB2	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
LFBFMPEI_00732	CDS	621	dck_1	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
LFBFMPEI_00733	CDS	633	dck_2	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
LFBFMPEI_00734	CDS	873	sigA_3		COG0568	RNA polymerase sigma factor SigA
LFBFMPEI_00735	CDS	1644				hypothetical protein
LFBFMPEI_00736	CDS	465		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
LFBFMPEI_00737	CDS	582	rpoS		COG0568	RNA polymerase sigma factor RpoS
LFBFMPEI_00738	CDS	219				hypothetical protein
LFBFMPEI_00739	CDS	564	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
LFBFMPEI_00740	CDS	792				hypothetical protein
LFBFMPEI_00741	CDS	405		2.7.1.184		Sulfofructose kinase
LFBFMPEI_00742	CDS	3021				hypothetical protein
LFBFMPEI_00743	CDS	5148				hypothetical protein
LFBFMPEI_00744	CDS	4935				hypothetical protein
LFBFMPEI_00745	CDS	471				hypothetical protein
LFBFMPEI_00746	CDS	11328				hypothetical protein
LFBFMPEI_00747	CDS	270				hypothetical protein
LFBFMPEI_00748	CDS	666				hypothetical protein
LFBFMPEI_00749	CDS	558				hypothetical protein
LFBFMPEI_00750	CDS	1341	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
LFBFMPEI_00751	CDS	702				hypothetical protein
LFBFMPEI_00752	CDS	618				hypothetical protein
LFBFMPEI_00753	CDS	921				hypothetical protein
LFBFMPEI_00754	CDS	948	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
LFBFMPEI_00755	CDS	1302	mgl_1	4.4.1.11	COG0626	L-methionine gamma-lyase
LFBFMPEI_00756	CDS	819				hypothetical protein
LFBFMPEI_00757	CDS	999				hypothetical protein
LFBFMPEI_00758	CDS	1506	trkH		COG0168	Trk system potassium uptake protein TrkH
LFBFMPEI_00759	CDS	1341	trkA		COG0569	Trk system potassium uptake protein TrkA
LFBFMPEI_00760	CDS	2025	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
LFBFMPEI_00761	CDS	966				hypothetical protein
LFBFMPEI_00762	CDS	7509				hypothetical protein
LFBFMPEI_00763	CDS	621	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
LFBFMPEI_00764	CDS	900	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
LFBFMPEI_00765	CDS	525				hypothetical protein
LFBFMPEI_00766	CDS	1362				hypothetical protein
LFBFMPEI_00767	CDS	1593	nadB	1.4.3.16	COG0029	L-aspartate oxidase
LFBFMPEI_00768	CDS	1551				hypothetical protein
LFBFMPEI_00769	CDS	645				hypothetical protein
LFBFMPEI_00770	CDS	1239		1.5.1.43	COG1748	Carboxynorspermidine synthase
LFBFMPEI_00771	CDS	1032	recA			Protein RecA
LFBFMPEI_00772	CDS	3231				hypothetical protein
LFBFMPEI_00773	CDS	1857				hypothetical protein
LFBFMPEI_00774	CDS	522	rplQ			50S ribosomal protein L17
LFBFMPEI_00775	CDS	993	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
LFBFMPEI_00776	CDS	609	rpsD			30S ribosomal protein S4
LFBFMPEI_00777	CDS	393	rpsK		COG0100	30S ribosomal protein S11
LFBFMPEI_00778	CDS	381	rpsM			30S ribosomal protein S13
LFBFMPEI_00779	CDS	117	rpmJ			50S ribosomal protein L36
LFBFMPEI_00780	CDS	219	infA		COG0361	Translation initiation factor IF-1
LFBFMPEI_00781	CDS	543				hypothetical protein
LFBFMPEI_00782	CDS	1341	secY		COG0201	Protein translocase subunit SecY
LFBFMPEI_00783	CDS	447	rplO		COG0200	50S ribosomal protein L15
LFBFMPEI_00784	CDS	177	rpmD		COG1841	50S ribosomal protein L30
LFBFMPEI_00785	CDS	507	rpsE		COG0098	30S ribosomal protein S5
LFBFMPEI_00786	CDS	345	rplR			50S ribosomal protein L18
LFBFMPEI_00787	CDS	513				hypothetical protein
LFBFMPEI_00788	CDS	411				hypothetical protein
LFBFMPEI_00789	CDS	486				hypothetical protein
LFBFMPEI_00790	CDS	3021	dnaG_1	2.7.7.-		DNA primase
LFBFMPEI_00791	CDS	177				hypothetical protein
LFBFMPEI_00792	CDS	243				hypothetical protein
LFBFMPEI_00793	CDS	315				hypothetical protein
LFBFMPEI_00794	CDS	294				hypothetical protein
LFBFMPEI_00795	CDS	1185				hypothetical protein
LFBFMPEI_00796	CDS	3501	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
LFBFMPEI_00797	CDS	753	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
LFBFMPEI_00798	CDS	768				hypothetical protein
LFBFMPEI_00799	CDS	1167	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
LFBFMPEI_00800	CDS	843	metH_1	2.1.1.13	COG0646	Methionine synthase
LFBFMPEI_00801	CDS	1350	allB	3.5.2.5	COG0044	Allantoinase
LFBFMPEI_00802	CDS	813				hypothetical protein
LFBFMPEI_00803	CDS	465				hypothetical protein
LFBFMPEI_00804	CDS	345				hypothetical protein
LFBFMPEI_00805	CDS	483				hypothetical protein
LFBFMPEI_00806	CDS	555	gpx1_1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
LFBFMPEI_00807	CDS	390			COG2852	putative protein
LFBFMPEI_00808	CDS	1038	trxB	1.8.1.9	COG0492	Thioredoxin reductase
LFBFMPEI_00809	CDS	696				hypothetical protein
LFBFMPEI_00810	CDS	210				hypothetical protein
LFBFMPEI_00811	CDS	1026				hypothetical protein
LFBFMPEI_00812	CDS	558				hypothetical protein
LFBFMPEI_00813	CDS	2055	ppk	2.7.4.1	COG0855	Polyphosphate kinase
LFBFMPEI_00814	CDS	894	ppx2	3.6.1.11		Exopolyphosphatase 2
LFBFMPEI_00815	CDS	2334				hypothetical protein
LFBFMPEI_00816	CDS	1176	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
LFBFMPEI_00817	CDS	690	cusR		COG0745	Transcriptional regulatory protein CusR
LFBFMPEI_00818	CDS	573				hypothetical protein
LFBFMPEI_00819	CDS	528	chrA			Chromate transport protein
LFBFMPEI_00820	CDS	1266				hypothetical protein
LFBFMPEI_00821	CDS	1086	czcB			Cobalt-zinc-cadmium resistance protein CzcB
LFBFMPEI_00822	CDS	3102	czcA			Cobalt-zinc-cadmium resistance protein CzcA
LFBFMPEI_00823	CDS	375				hypothetical protein
LFBFMPEI_00824	CDS	1392	dinF		COG0534	DNA damage-inducible protein F
LFBFMPEI_00825	CDS	387	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
LFBFMPEI_00826	CDS	711				hypothetical protein
LFBFMPEI_00827	CDS	741				hypothetical protein
LFBFMPEI_00828	CDS	1035				hypothetical protein
LFBFMPEI_00829	CDS	1902	ydcP	3.4.-.-	COG0826	putative protease YdcP
LFBFMPEI_00830	CDS	918	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
LFBFMPEI_00831	CDS	2037	pepO	3.4.24.-	COG3590	Neutral endopeptidase
LFBFMPEI_00832	CDS	1989	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
LFBFMPEI_00833	CDS	876	djlA			DnaJ-like protein DjlA
LFBFMPEI_00834	CDS	450				hypothetical protein
LFBFMPEI_00835	CDS	1026				hypothetical protein
LFBFMPEI_00836	CDS	111				hypothetical protein
LFBFMPEI_00837	CDS	549				hypothetical protein
LFBFMPEI_00838	CDS	2790	metH_2	2.1.1.13	COG0646	Methionine synthase
LFBFMPEI_00839	CDS	780	lplJ	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
LFBFMPEI_00840	CDS	1128	gcvT	2.1.2.10		Aminomethyltransferase
LFBFMPEI_00841	CDS	390	gcvH			Glycine cleavage system H protein
LFBFMPEI_00842	CDS	1311	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
LFBFMPEI_00843	CDS	1503	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
LFBFMPEI_00844	CDS	1281	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
LFBFMPEI_00845	CDS	423				hypothetical protein
LFBFMPEI_00846	CDS	2382				hypothetical protein
LFBFMPEI_00847	CDS	819				hypothetical protein
LFBFMPEI_00848	CDS	558	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
LFBFMPEI_00849	CDS	1086	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
LFBFMPEI_00850	CDS	873	map	3.4.11.18	COG0024	Methionine aminopeptidase
LFBFMPEI_00851	CDS	5673				hypothetical protein
LFBFMPEI_00852	CDS	432				hypothetical protein
LFBFMPEI_00853	CDS	150				hypothetical protein
LFBFMPEI_00854	CDS	1566	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
LFBFMPEI_00855	CDS	1833	ettA		COG0488	Energy-dependent translational throttle protein EttA
LFBFMPEI_00856	CDS	606	engB			GTP-binding protein EngB
LFBFMPEI_00857	CDS	1032				hypothetical protein
LFBFMPEI_00858	CDS	1467				hypothetical protein
LFBFMPEI_00859	CDS	2619				hypothetical protein
LFBFMPEI_00860	CDS	1902				hypothetical protein
LFBFMPEI_00861	CDS	1698				hypothetical protein
LFBFMPEI_00862	CDS	3195	susC_3			TonB-dependent receptor SusC
LFBFMPEI_00863	CDS	1311				hypothetical protein
LFBFMPEI_00864	CDS	954	rhaS_1			HTH-type transcriptional activator RhaS
LFBFMPEI_00865	CDS	678				hypothetical protein
LFBFMPEI_00866	CDS	1182				hypothetical protein
LFBFMPEI_00867	CDS	570	efp			Elongation factor P
LFBFMPEI_00868	CDS	156	rpmH		COG0230	50S ribosomal protein L34
LFBFMPEI_00869	CDS	765				hypothetical protein
LFBFMPEI_00870	CDS	1068	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
LFBFMPEI_00871	CDS	999	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
LFBFMPEI_00872	CDS	1203				hypothetical protein
LFBFMPEI_00873	CDS	810	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
LFBFMPEI_00874	CDS	2520				hypothetical protein
LFBFMPEI_00875	CDS	1104				hypothetical protein
LFBFMPEI_00876	CDS	489	argR			Arginine repressor
LFBFMPEI_00877	CDS	615				hypothetical protein
LFBFMPEI_00878	CDS	1200	argG	6.3.4.5		Argininosuccinate synthase
LFBFMPEI_00879	CDS	96				hypothetical protein
LFBFMPEI_00880	CDS	1026	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
LFBFMPEI_00881	CDS	1197	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
LFBFMPEI_00882	CDS	879	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
LFBFMPEI_00883	CDS	321	sufT			Fe-S protein maturation auxiliary factor SufT
LFBFMPEI_00884	CDS	780	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
LFBFMPEI_00885	CDS	720	ybhL		COG0670	Inner membrane protein YbhL
LFBFMPEI_00886	CDS	1215				hypothetical protein
LFBFMPEI_00887	CDS	2208	recD2_2	3.6.4.12		ATP-dependent RecD-like DNA helicase
LFBFMPEI_00888	CDS	222				hypothetical protein
LFBFMPEI_00889	CDS	1476				hypothetical protein
LFBFMPEI_00890	CDS	960				hypothetical protein
LFBFMPEI_00891	CDS	1425	dnaA		COG0593	Chromosomal replication initiator protein DnaA
LFBFMPEI_00892	CDS	1704				hypothetical protein
LFBFMPEI_00893	CDS	1554				hypothetical protein
LFBFMPEI_00894	CDS	492				hypothetical protein
LFBFMPEI_00895	CDS	609	recR		COG0353	Recombination protein RecR
LFBFMPEI_00896	CDS	465				hypothetical protein
LFBFMPEI_00897	CDS	1206				hypothetical protein
LFBFMPEI_00898	CDS	519	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
LFBFMPEI_00899	CDS	1626	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
LFBFMPEI_00900	CDS	615	grpE			Protein GrpE
LFBFMPEI_00901	CDS	1158	dnaJ_1		COG0484	Chaperone protein DnaJ
LFBFMPEI_00902	CDS	1284	fpgS	6.3.2.17		Folylpolyglutamate synthase
LFBFMPEI_00903	CDS	1089	mro_1	5.1.3.3	COG2017	Aldose 1-epimerase
LFBFMPEI_00904	CDS	1314	fucP_1		COG0738	L-fucose-proton symporter
LFBFMPEI_00905	CDS	1161	galK	2.7.1.6	COG0153	Galactokinase
LFBFMPEI_00906	CDS	1971	rho	3.6.4.-		Transcription termination factor Rho
LFBFMPEI_00907	CDS	258				hypothetical protein
LFBFMPEI_00908	CDS	1053	cytR_1		COG1609	HTH-type transcriptional repressor CytR
LFBFMPEI_00909	CDS	4107	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
LFBFMPEI_00910	CDS	2946		3.2.1.177	COG1501	Alpha-xylosidase BoGH31A
LFBFMPEI_00911	CDS	2547		3.2.1.23	COG3250	Beta-galactosidase BoGH2A
LFBFMPEI_00912	CDS	2418				hypothetical protein
LFBFMPEI_00913	CDS	366				hypothetical protein
LFBFMPEI_00914	CDS	2307	mrcA_2		COG5009	Penicillin-binding protein 1A
LFBFMPEI_00915	CDS	525				hypothetical protein
LFBFMPEI_00916	CDS	243				hypothetical protein
LFBFMPEI_00917	CDS	1050	aroB_1	4.2.3.4	COG0337	3-dehydroquinate synthase
LFBFMPEI_00918	CDS	186				hypothetical protein
LFBFMPEI_00919	CDS	2967				hypothetical protein
LFBFMPEI_00920	CDS	567	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
LFBFMPEI_00921	CDS	447				hypothetical protein
LFBFMPEI_00922	CDS	1137				hypothetical protein
LFBFMPEI_00923	CDS	1125				hypothetical protein
LFBFMPEI_00924	CDS	960	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
LFBFMPEI_00925	CDS	1491	xylE			D-xylose-proton symporter
LFBFMPEI_00926	CDS	675				hypothetical protein
LFBFMPEI_00927	CDS	960	manA_1	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
LFBFMPEI_00928	CDS	885	rhaS_2			HTH-type transcriptional activator RhaS
LFBFMPEI_00929	CDS	1233	bfce	5.1.3.11	COG2942	Cellobiose 2-epimerase
LFBFMPEI_00930	CDS	1350	yagG		COG2211	Putative glycoside/cation symporter YagG
LFBFMPEI_00931	CDS	1170		2.4.1.281	COG2152	4-O-beta-D-mannosyl-D-glucose phosphorylase
LFBFMPEI_00932	CDS	1050	manA_2	3.2.1.78	COG4124	Mannan endo-1,4-beta-mannosidase
LFBFMPEI_00933	CDS	1296	axe7A_2	3.1.1.-	COG3458	Acetyl esterase Axe7A
LFBFMPEI_00934	CDS	3306	susC_4			TonB-dependent receptor SusC
LFBFMPEI_00935	CDS	1779				SusD-like protein
LFBFMPEI_00936	CDS	1320				hypothetical protein
LFBFMPEI_00937	CDS	2022				hypothetical protein
LFBFMPEI_00938	CDS	453				hypothetical protein
LFBFMPEI_00939	CDS	2346				hypothetical protein
LFBFMPEI_00940	CDS	1161				hypothetical protein
LFBFMPEI_00941	CDS	921				hypothetical protein
LFBFMPEI_00942	CDS	1278				hypothetical protein
LFBFMPEI_00943	CDS	2910				hypothetical protein
LFBFMPEI_00944	CDS	2976	lacZ_1	3.2.1.23		Beta-galactosidase
LFBFMPEI_00945	CDS	327	gadX			HTH-type transcriptional regulator GadX
LFBFMPEI_00946	CDS	1674				hypothetical protein
LFBFMPEI_00947	CDS	783	susC_5			TonB-dependent receptor SusC
LFBFMPEI_00948	CDS	1740				hypothetical protein
LFBFMPEI_00949	CDS	1326				hypothetical protein
LFBFMPEI_00950	CDS	1149				hypothetical protein
LFBFMPEI_00951	CDS	2070	gyrB_2	5.99.1.3	COG0187	Type 2 topoisomerase subunit B
LFBFMPEI_00952	CDS	1650				hypothetical protein
LFBFMPEI_00953	CDS	426	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
LFBFMPEI_00954	CDS	930	pfkB_2	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
LFBFMPEI_00955	CDS	1338		3.4.24.-	COG0612	putative zinc protease
LFBFMPEI_00956	CDS	993	nadA	2.5.1.72	COG0379	Quinolinate synthase A
LFBFMPEI_00957	CDS	2421	rhaS_3			HTH-type transcriptional activator RhaS
LFBFMPEI_00958	CDS	3750				hypothetical protein
LFBFMPEI_00959	CDS	2199	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
LFBFMPEI_00960	CDS	933				hypothetical protein
LFBFMPEI_00961	CDS	999	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
LFBFMPEI_00962	CDS	756				hypothetical protein
LFBFMPEI_00963	CDS	690				hypothetical protein
LFBFMPEI_00964	CDS	1554				hypothetical protein
LFBFMPEI_00965	CDS	756	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
LFBFMPEI_00966	CDS	1305				hypothetical protein
LFBFMPEI_00967	CDS	408		3.1.-.-	COG0824	Putative esterase
LFBFMPEI_00968	CDS	1137				hypothetical protein
LFBFMPEI_00969	CDS	2172	dpp7	3.4.14.-		Dipeptidyl-peptidase 7
LFBFMPEI_00970	CDS	1479				hypothetical protein
LFBFMPEI_00971	CDS	600				hypothetical protein
LFBFMPEI_00972	CDS	1269				hypothetical protein
LFBFMPEI_00973	CDS	1911	ziaA	3.6.3.5		Zinc-transporting ATPase
LFBFMPEI_00974	CDS	441	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
LFBFMPEI_00975	CDS	1032	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
LFBFMPEI_00976	CDS	2073				hypothetical protein
LFBFMPEI_00977	CDS	1896	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
LFBFMPEI_00978	CDS	105				hypothetical protein
LFBFMPEI_00979	CDS	669	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
LFBFMPEI_00980	CDS	573	gmk	2.7.4.8	COG0194	Guanylate kinase
LFBFMPEI_00981	CDS	867				hypothetical protein
LFBFMPEI_00982	CDS	657	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
LFBFMPEI_00983	CDS	597				hypothetical protein
LFBFMPEI_00984	CDS	1308	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
LFBFMPEI_00985	CDS	516	rimM		COG0806	Ribosome maturation factor RimM
LFBFMPEI_00986	CDS	1152	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
LFBFMPEI_00987	CDS	1443		3.4.24.-	COG0750	Putative zinc metalloprotease
LFBFMPEI_00988	CDS	1191	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
LFBFMPEI_00989	CDS	909	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
LFBFMPEI_00990	CDS	246				hypothetical protein
LFBFMPEI_00991	CDS	3636				hypothetical protein
LFBFMPEI_00992	CDS	1935	dnaK		COG0443	Chaperone protein DnaK
LFBFMPEI_00993	tRNA	76				tRNA-Val(tac)
LFBFMPEI_00994	CDS	1347	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
LFBFMPEI_00995	CDS	1467				hypothetical protein
LFBFMPEI_00996	CDS	1449	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
LFBFMPEI_00997	CDS	678	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
LFBFMPEI_00998	CDS	2166	kefB_2			Glutathione-regulated potassium-efflux system protein KefB
LFBFMPEI_00999	CDS	189				hypothetical protein
LFBFMPEI_01000	CDS	1017	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
LFBFMPEI_01001	CDS	1434				hypothetical protein
LFBFMPEI_01002	CDS	1452				hypothetical protein
LFBFMPEI_01003	CDS	897	cvfB			Conserved virulence factor B
LFBFMPEI_01004	CDS	879				hypothetical protein
LFBFMPEI_01005	CDS	237				hypothetical protein
LFBFMPEI_01006	CDS	1185	purH_2	3.5.4.10		Bifunctional purine biosynthesis protein PurH
LFBFMPEI_01007	CDS	201				hypothetical protein
LFBFMPEI_01008	CDS	738	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
LFBFMPEI_01009	CDS	939				hypothetical protein
LFBFMPEI_01010	CDS	1494				hypothetical protein
LFBFMPEI_01011	CDS	813		1.10.3.-	COG1496	Polyphenol oxidase
LFBFMPEI_01012	CDS	1161	obg	3.6.5.-		GTPase Obg
LFBFMPEI_01013	CDS	573	adk	2.7.4.3	COG0563	Adenylate kinase
LFBFMPEI_01014	CDS	543	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
LFBFMPEI_01015	CDS	1518	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
LFBFMPEI_01016	CDS	486				hypothetical protein
LFBFMPEI_01017	CDS	1011	fda	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
LFBFMPEI_01018	CDS	687	aqpZ2			Aquaporin Z 2
LFBFMPEI_01019	CDS	1572		3.2.1.55	COG3507	Non-reducing end alpha-L-arabinofuranosidase BoGH43A
LFBFMPEI_01020	CDS	834				hypothetical protein
LFBFMPEI_01021	CDS	693	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
LFBFMPEI_01022	CDS	3711	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
LFBFMPEI_01023	CDS	315	trxA			Thioredoxin 1
LFBFMPEI_01024	CDS	414	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
LFBFMPEI_01025	CDS	1554	cheB	3.1.1.61		Chemotaxis response regulator protein-glutamate methylesterase
LFBFMPEI_01026	CDS	3384				hypothetical protein
LFBFMPEI_01027	CDS	393				hypothetical protein
LFBFMPEI_01028	CDS	1236	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
LFBFMPEI_01029	CDS	1149				hypothetical protein
LFBFMPEI_01030	tRNA	76				tRNA-Pro(ggg)
LFBFMPEI_01031	CDS	1446	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
LFBFMPEI_01032	CDS	1446	cca		COG0617	Multifunctional CCA protein
LFBFMPEI_01033	CDS	570				hypothetical protein
LFBFMPEI_01034	CDS	2142				hypothetical protein
LFBFMPEI_01035	CDS	585				hypothetical protein
LFBFMPEI_01036	CDS	594	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
LFBFMPEI_01037	CDS	768	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
LFBFMPEI_01038	CDS	816				hypothetical protein
LFBFMPEI_01039	CDS	1494				hypothetical protein
LFBFMPEI_01040	CDS	597				hypothetical protein
LFBFMPEI_01041	CDS	561	def	3.5.1.88	COG0242	Peptide deformylase
LFBFMPEI_01042	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
LFBFMPEI_01043	CDS	519				hypothetical protein
LFBFMPEI_01044	CDS	219				hypothetical protein
LFBFMPEI_01045	CDS	354				hypothetical protein
LFBFMPEI_01046	CDS	261				hypothetical protein
LFBFMPEI_01047	CDS	816	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
LFBFMPEI_01048	CDS	1044	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
LFBFMPEI_01049	CDS	858				hypothetical protein
LFBFMPEI_01050	CDS	231				hypothetical protein
LFBFMPEI_01051	CDS	1299	mntH			Divalent metal cation transporter MntH
LFBFMPEI_01052	CDS	921				hypothetical protein
LFBFMPEI_01053	CDS	111				hypothetical protein
LFBFMPEI_01054	CDS	522				hypothetical protein
LFBFMPEI_01055	CDS	1941	btuB_3			Vitamin B12 transporter BtuB
LFBFMPEI_01056	CDS	669	narI	1.7.99.4	COG2181	Respiratory nitrate reductase 1 gamma chain
LFBFMPEI_01057	CDS	504	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
LFBFMPEI_01058	CDS	1512	narH	1.7.99.4	COG1140	Respiratory nitrate reductase 1 beta chain
LFBFMPEI_01059	CDS	3693	narG	1.7.99.4	COG5013	Respiratory nitrate reductase 1 alpha chain
LFBFMPEI_01060	CDS	1293	narK2			putative nitrate/nitrite transporter NarK2
LFBFMPEI_01061	CDS	624	mobA	2.7.7.77		putative molybdenum cofactor guanylyltransferase
LFBFMPEI_01062	CDS	432				hypothetical protein
LFBFMPEI_01063	CDS	990				hypothetical protein
LFBFMPEI_01064	CDS	2202	agaA	3.2.1.22		Alpha-galactosidase AgaA
LFBFMPEI_01065	CDS	1392	tig	5.2.1.8		Trigger factor
LFBFMPEI_01066	CDS	663	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
LFBFMPEI_01067	CDS	1233	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
LFBFMPEI_01068	CDS	2175	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
LFBFMPEI_01069	CDS	426				hypothetical protein
LFBFMPEI_01070	CDS	477				hypothetical protein
LFBFMPEI_01071	CDS	1014				hypothetical protein
LFBFMPEI_01072	CDS	1371				hypothetical protein
LFBFMPEI_01073	CDS	240				hypothetical protein
LFBFMPEI_01074	CDS	1482	dltA	6.2.1.-	COG1020	D-alanine--D-alanyl carrier protein ligase
LFBFMPEI_01075	CDS	228				hypothetical protein
LFBFMPEI_01076	CDS	756				hypothetical protein
LFBFMPEI_01077	CDS	759	lytR		COG3279	Sensory transduction protein LytR
LFBFMPEI_01078	CDS	669				hypothetical protein
LFBFMPEI_01079	CDS	159			COG1773	Rubredoxin
LFBFMPEI_01080	CDS	300				hypothetical protein
LFBFMPEI_01081	CDS	369				hypothetical protein
LFBFMPEI_01082	CDS	1215	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
LFBFMPEI_01083	CDS	843				hypothetical protein
LFBFMPEI_01084	CDS	885	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
LFBFMPEI_01085	CDS	1716	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
LFBFMPEI_01086	CDS	1419	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
LFBFMPEI_01087	CDS	651	dedA		COG0586	Protein DedA
LFBFMPEI_01088	CDS	4053				hypothetical protein
LFBFMPEI_01089	CDS	288				hypothetical protein
LFBFMPEI_01090	CDS	1056				hypothetical protein
LFBFMPEI_01091	CDS	885				hypothetical protein
LFBFMPEI_01092	CDS	519				hypothetical protein
LFBFMPEI_01093	CDS	1395	amtB			Ammonia channel
