locus_tag	ftype	length_bp	gene	EC_number	COG	product
CLEELPEM_00765	CDS	2190	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
CLEELPEM_00766	CDS	741	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
CLEELPEM_00767	CDS	1053	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
CLEELPEM_00768	CDS	1347	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
CLEELPEM_00769	CDS	960	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
CLEELPEM_00770	CDS	546	def1	3.5.1.88		Peptide deformylase 1
CLEELPEM_00771	CDS	576	priA_1	3.6.4.-	COG1198	Primosomal protein N'
CLEELPEM_00772	CDS	936				hypothetical protein
CLEELPEM_00773	CDS	768	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
CLEELPEM_00774	CDS	1653				hypothetical protein
CLEELPEM_00775	CDS	678				hypothetical protein
CLEELPEM_00776	CDS	1002	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
CLEELPEM_00777	CDS	435				hypothetical protein
CLEELPEM_00778	CDS	555	chrA			Chromate transport protein
CLEELPEM_00779	CDS	573	srpC		COG2059	putative chromate transport protein
CLEELPEM_00780	CDS	1119				hypothetical protein
CLEELPEM_00781	CDS	1347				hypothetical protein
CLEELPEM_00782	CDS	336				hypothetical protein
CLEELPEM_00783	CDS	1485	thrC	4.2.3.1	COG0498	Threonine synthase
CLEELPEM_00784	CDS	1119				hypothetical protein
CLEELPEM_00785	CDS	1155	rps1		COG0539	30S ribosomal protein S1
CLEELPEM_00786	CDS	867	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
CLEELPEM_00787	CDS	843	cmk_2	2.7.4.25		Cytidylate kinase
CLEELPEM_00788	CDS	816	aroK	2.7.1.71		Shikimate kinase
CLEELPEM_00789	CDS	765	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
CLEELPEM_00790	CDS	1182	ydiM			Inner membrane transport protein YdiM
CLEELPEM_00791	CDS	588				hypothetical protein
CLEELPEM_00792	CDS	273				hypothetical protein
CLEELPEM_00793	CDS	702	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
CLEELPEM_00794	CDS	1554				hypothetical protein
CLEELPEM_00795	CDS	1449	lytR_2			Transcriptional regulator LytR
CLEELPEM_00796	CDS	717				hypothetical protein
CLEELPEM_00797	CDS	1242	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
CLEELPEM_00798	CDS	1860				hypothetical protein
CLEELPEM_00799	CDS	2481				hypothetical protein
CLEELPEM_00800	CDS	537				hypothetical protein
CLEELPEM_00801	CDS	756	rpoS			RNA polymerase sigma factor RpoS
CLEELPEM_00802	CDS	414				hypothetical protein
CLEELPEM_00803	CDS	1638	malL_2	3.2.1.10	COG0366	Oligo-1,6-glucosidase
CLEELPEM_00804	CDS	1524				hypothetical protein
CLEELPEM_00805	CDS	636				hypothetical protein
CLEELPEM_00806	CDS	1308	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
CLEELPEM_00807	CDS	669	tcrA		COG0745	Transcriptional regulatory protein TcrA
CLEELPEM_00808	CDS	624				hypothetical protein
CLEELPEM_00809	CDS	2691				hypothetical protein
CLEELPEM_00810	CDS	891	alsT_1		COG1115	Amino-acid carrier protein AlsT
CLEELPEM_00811	CDS	2112				hypothetical protein
CLEELPEM_00812	CDS	876	ribN			Riboflavin transporter
CLEELPEM_00813	CDS	2496	add	3.5.4.4		Adenosine deaminase
CLEELPEM_00814	CDS	594				hypothetical protein
CLEELPEM_00815	CDS	1122				hypothetical protein
CLEELPEM_00816	CDS	726	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
CLEELPEM_00817	CDS	1263				hypothetical protein
CLEELPEM_00818	CDS	3636				hypothetical protein
CLEELPEM_00819	CDS	768				hypothetical protein
CLEELPEM_00820	CDS	603				hypothetical protein
CLEELPEM_00821	CDS	1020	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
CLEELPEM_00822	CDS	1458				hypothetical protein
CLEELPEM_00823	CDS	867				hypothetical protein
CLEELPEM_00824	CDS	1068				hypothetical protein
CLEELPEM_00825	CDS	933				hypothetical protein
CLEELPEM_00826	CDS	687				hypothetical protein
CLEELPEM_00827	CDS	327				hypothetical protein
CLEELPEM_00828	CDS	2340				hypothetical protein
CLEELPEM_00829	CDS	753				hypothetical protein
CLEELPEM_00830	CDS	381				hypothetical protein
CLEELPEM_00831	CDS	507	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
CLEELPEM_00832	CDS	615				hypothetical protein
CLEELPEM_00833	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
CLEELPEM_00834	CDS	561				hypothetical protein
CLEELPEM_00835	CDS	1038	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
CLEELPEM_00836	CDS	534	recU	3.1.22.-	COG3331	Holliday junction resolvase RecU
CLEELPEM_00837	CDS	1149	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
CLEELPEM_00838	CDS	726	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
CLEELPEM_00839	CDS	1290	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
CLEELPEM_00840	CDS	1311	hisI	3.6.1.31		Histidine biosynthesis bifunctional protein HisIE
CLEELPEM_00841	CDS	231				hypothetical protein
CLEELPEM_00842	CDS	405				hypothetical protein
CLEELPEM_00843	CDS	522	pfkA_1	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
CLEELPEM_00844	CDS	798	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CLEELPEM_00845	CDS	999	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
CLEELPEM_00846	CDS	1026	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
CLEELPEM_00847	CDS	369				hypothetical protein
CLEELPEM_00848	CDS	978	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
CLEELPEM_00849	CDS	459				hypothetical protein
CLEELPEM_00850	CDS	987			COG0330	putative protein
CLEELPEM_00851	CDS	477	greA_1		COG0782	Transcription elongation factor GreA
CLEELPEM_00852	CDS	1491	lysS	6.1.1.6		Lysine--tRNA ligase
CLEELPEM_00853	CDS	1335	recA			Protein RecA
CLEELPEM_00854	CDS	1581	rny	3.1.-.-	COG1418	Ribonuclease Y
CLEELPEM_00855	CDS	975				hypothetical protein
CLEELPEM_00856	CDS	1926				hypothetical protein
CLEELPEM_00857	CDS	618	cmk_3	2.7.4.25		Cytidylate kinase
CLEELPEM_00858	CDS	909	xerD			Tyrosine recombinase XerD
CLEELPEM_00859	CDS	1449	glgA_2	2.4.1.21	COG0297	Glycogen synthase
CLEELPEM_00860	CDS	186	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
CLEELPEM_00861	CDS	771	rpsB		COG0052	30S ribosomal protein S2
CLEELPEM_00862	CDS	948	tsf		COG0264	Elongation factor Ts
CLEELPEM_00863	CDS	627	mecA_2			Adapter protein MecA
CLEELPEM_00864	CDS	711	rluF	5.4.99.21	COG1187	23S rRNA pseudouridine(2604) synthase
CLEELPEM_00865	CDS	2028	ligA	6.5.1.2		DNA ligase
CLEELPEM_00866	CDS	831	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
CLEELPEM_00867	CDS	1800	yloA		COG1293	putative protein YloA
CLEELPEM_00868	CDS	879				hypothetical protein
CLEELPEM_00869	CDS	264				hypothetical protein
CLEELPEM_00870	CDS	624	gmk_2	2.7.4.8		Guanylate kinase
CLEELPEM_00871	CDS	393	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
CLEELPEM_00872	CDS	1332	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
CLEELPEM_00873	CDS	540	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
CLEELPEM_00874	CDS	765				hypothetical protein
CLEELPEM_00875	CDS	762	ubiE	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
CLEELPEM_00876	CDS	294				hypothetical protein
CLEELPEM_00877	CDS	372	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
CLEELPEM_00878	CDS	1032	lacF_2			Lactose transport system permease protein LacF
CLEELPEM_00879	CDS	1143				hypothetical protein
CLEELPEM_00880	CDS	1518				hypothetical protein
CLEELPEM_00881	CDS	1251				hypothetical protein
CLEELPEM_00882	CDS	2376				hypothetical protein
CLEELPEM_00883	CDS	402				hypothetical protein
CLEELPEM_00884	CDS	1113				IS200/IS605 family transposase IS1341
CLEELPEM_00885	CDS	816				hypothetical protein
CLEELPEM_00886	CDS	771	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
CLEELPEM_00887	CDS	867	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
CLEELPEM_00888	CDS	1416				hypothetical protein
CLEELPEM_00889	CDS	1575				hypothetical protein
CLEELPEM_00890	CDS	1935	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
CLEELPEM_00891	CDS	390	mntR		COG1321	Transcriptional regulator MntR
CLEELPEM_00892	CDS	618				hypothetical protein
CLEELPEM_00893	CDS	1671	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
CLEELPEM_00894	CDS	474	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
CLEELPEM_00895	CDS	555				hypothetical protein
CLEELPEM_00896	CDS	1413				hypothetical protein
CLEELPEM_00897	CDS	2508	mutS2	3.1.-.-		Endonuclease MutS2
CLEELPEM_00898	CDS	714	walR_1		COG0745	Transcriptional regulatory protein WalR
CLEELPEM_00899	CDS	1437	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
CLEELPEM_00900	CDS	510	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
CLEELPEM_00901	CDS	1194	patA	2.6.1.-	COG0436	Putative N-acetyl-LL-diaminopimelate aminotransferase
CLEELPEM_00902	CDS	381				hypothetical protein
CLEELPEM_00903	CDS	1083			COG1132	putative ABC transporter ATP-binding protein
CLEELPEM_00904	CDS	540	bsaA			Glutathione peroxidase BsaA
CLEELPEM_00905	CDS	933	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
CLEELPEM_00906	CDS	723				hypothetical protein
CLEELPEM_00907	CDS	1098				hypothetical protein
CLEELPEM_00908	CDS	1587	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
CLEELPEM_00909	CDS	843				hypothetical protein
CLEELPEM_00910	CDS	1431	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
CLEELPEM_00911	CDS	1056	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
CLEELPEM_00912	CDS	831				hypothetical protein
CLEELPEM_00913	CDS	1056				hypothetical protein
CLEELPEM_00914	CDS	825				hypothetical protein
CLEELPEM_00915	CDS	1080	wbbI	2.4.1.-		Beta-1,6-galactofuranosyltransferase WbbI
CLEELPEM_00916	CDS	1269				hypothetical protein
CLEELPEM_00917	CDS	744	rfbX		COG2244	Putative O-antigen transporter
CLEELPEM_00918	CDS	861	tig_2	5.2.1.8	COG0544	Trigger factor
CLEELPEM_00919	CDS	600	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
CLEELPEM_00920	CDS	1308	clpX_1		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
CLEELPEM_00921	CDS	648	engB		COG0218	putative GTP-binding protein EngB
CLEELPEM_00922	CDS	669				hypothetical protein
CLEELPEM_00923	CDS	2679	clpB			Chaperone protein ClpB
CLEELPEM_00924	tRNA	75				tRNA-Met(cat)
CLEELPEM_00925	CDS	297				hypothetical protein
CLEELPEM_00926	CDS	657				hypothetical protein
CLEELPEM_00927	CDS	576				hypothetical protein
CLEELPEM_00928	CDS	1212				hypothetical protein
CLEELPEM_00929	CDS	1659	udk_2	2.7.1.48		Uridine kinase
CLEELPEM_00930	CDS	783			COG0327	GTP cyclohydrolase 1 type 2 
CLEELPEM_00931	CDS	792	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
CLEELPEM_00932	CDS	1134	sigA		COG0568	RNA polymerase sigma factor SigA
CLEELPEM_00933	CDS	1611	dnaG	2.7.7.-		DNA primase
CLEELPEM_00934	CDS	492	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
CLEELPEM_00935	CDS	999	ccpA		COG1609	Catabolite control protein A
CLEELPEM_00936	CDS	186				hypothetical protein
CLEELPEM_00937	CDS	1410				hypothetical protein
CLEELPEM_00938	CDS	1293				hypothetical protein
CLEELPEM_00939	CDS	150				hypothetical protein
CLEELPEM_00940	CDS	186	rpmB		COG0227	50S ribosomal protein L28
CLEELPEM_00941	CDS	363				putative protein
CLEELPEM_00942	CDS	1713				putative protein
CLEELPEM_00943	CDS	1356				hypothetical protein
CLEELPEM_00944	CDS	126				hypothetical protein
CLEELPEM_00945	CDS	885	araC			Arabinose operon regulatory protein
CLEELPEM_00946	CDS	1419				hypothetical protein
CLEELPEM_00947	CDS	897	panS		COG0385	Pantothenate precursors transporter PanS
CLEELPEM_00948	CDS	585	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
CLEELPEM_00949	CDS	867	hisK_1	3.1.3.15	COG1387	Histidinol-phosphatase
CLEELPEM_00950	CDS	678				hypothetical protein
CLEELPEM_00951	CDS	1917	agaA_2	3.2.1.22		Alpha-galactosidase AgaA
CLEELPEM_00952	CDS	1827				hypothetical protein
CLEELPEM_00953	CDS	207				hypothetical protein
CLEELPEM_00954	CDS	381				hypothetical protein
CLEELPEM_00955	CDS	2076				hypothetical protein
CLEELPEM_00956	CDS	666	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
CLEELPEM_00957	CDS	1191	macB_2	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
CLEELPEM_00958	CDS	855	nudC_1	3.6.1.22		NADH pyrophosphatase
CLEELPEM_00959	CDS	1329				hypothetical protein
CLEELPEM_00960	CDS	1065				hypothetical protein
CLEELPEM_00961	CDS	1242			COG4962	Putative conjugal transfer protein
CLEELPEM_00962	CDS	678				hypothetical protein
CLEELPEM_00963	CDS	1473				hypothetical protein
CLEELPEM_00964	CDS	186				hypothetical protein
CLEELPEM_00965	CDS	1473				hypothetical protein
CLEELPEM_00966	CDS	927				hypothetical protein
CLEELPEM_00967	CDS	273				hypothetical protein
CLEELPEM_00968	CDS	480		2.6.1.1		Aspartate aminotransferase
CLEELPEM_00969	CDS	1809				hypothetical protein
CLEELPEM_00970	CDS	2496				hypothetical protein
CLEELPEM_00971	CDS	474				hypothetical protein
CLEELPEM_00972	CDS	1416				hypothetical protein
CLEELPEM_00973	CDS	1164	dnaJ_1		COG0484	Chaperone protein DnaJ
CLEELPEM_00974	CDS	1863	dnaK		COG0443	Chaperone protein DnaK
CLEELPEM_00975	CDS	672	grpE			Protein GrpE
CLEELPEM_00976	CDS	1029	hrcA		COG1420	Heat-inducible transcription repressor HrcA
CLEELPEM_00977	CDS	1197	aspC_1	2.6.1.1	COG0436	Aspartate aminotransferase
CLEELPEM_00978	CDS	810				hypothetical protein
CLEELPEM_00979	CDS	2865				hypothetical protein
CLEELPEM_00980	CDS	1068				hypothetical protein
CLEELPEM_00981	CDS	786	ywtE	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YwtE
CLEELPEM_00982	CDS	879				hypothetical protein
CLEELPEM_00983	CDS	1287				hypothetical protein
CLEELPEM_00984	CDS	213				hypothetical protein
CLEELPEM_00985	CDS	4620				hypothetical protein
CLEELPEM_00986	CDS	315				hypothetical protein
CLEELPEM_00987	CDS	798	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
CLEELPEM_00988	CDS	336				hypothetical protein
CLEELPEM_00989	CDS	420				hypothetical protein
CLEELPEM_00990	CDS	357				hypothetical protein
CLEELPEM_00991	CDS	3726	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
CLEELPEM_00992	CDS	1380				hypothetical protein
CLEELPEM_00993	CDS	684				hypothetical protein
CLEELPEM_00994	CDS	921	pdxA2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
CLEELPEM_00995	CDS	1065	wecH	2.3.1.-		O-acetyltransferase WecH
CLEELPEM_00996	CDS	321	prfA		COG0216	Peptide chain release factor 1
CLEELPEM_00997	CDS	1311				hypothetical protein
CLEELPEM_00998	CDS	1572	gppA	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
CLEELPEM_00999	CDS	2202	ppk	2.7.4.1	COG0855	Polyphosphate kinase
CLEELPEM_01000	CDS	1404	purF	2.4.2.14		Amidophosphoribosyltransferase
CLEELPEM_01001	CDS	1764	cof	3.6.1.-		HMP-PP phosphatase
CLEELPEM_01002	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
CLEELPEM_01003	CDS	618				hypothetical protein
CLEELPEM_01004	CDS	936				hypothetical protein
CLEELPEM_01005	CDS	2634	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
CLEELPEM_01006	CDS	261				hypothetical protein
CLEELPEM_01007	CDS	210	cobD	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
CLEELPEM_01008	CDS	1479	cobQ		COG1492	Cobyric acid synthase
CLEELPEM_01009	CDS	765	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
CLEELPEM_01010	CDS	876	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
CLEELPEM_01011	CDS	1305	cbiET		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
CLEELPEM_01012	CDS	852	cbiA	6.3.5.9		Cobyrinate a,c-diamide synthase
CLEELPEM_01013	CDS	522				hypothetical protein
CLEELPEM_01014	CDS	339	dnaN			Beta sliding clamp
CLEELPEM_01015	CDS	213				hypothetical protein
CLEELPEM_01016	CDS	1101	recF		COG1195	DNA replication and repair protein RecF
CLEELPEM_01017	CDS	2064	gyrB_1	5.99.1.3	COG0187	DNA gyrase subunit B
CLEELPEM_01018	CDS	2484	gyrA_1	5.99.1.3	COG0188	DNA gyrase subunit A
CLEELPEM_01019	CDS	1692				hypothetical protein
CLEELPEM_01020	CDS	660	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
CLEELPEM_01021	CDS	699				hypothetical protein
CLEELPEM_01022	CDS	504	greA_2		COG0782	Transcription elongation factor GreA
CLEELPEM_01023	CDS	105				hypothetical protein
CLEELPEM_01024	CDS	1599				hypothetical protein
CLEELPEM_01025	CDS	954	thiL	2.7.4.16		Thiamine-monophosphate kinase
CLEELPEM_01026	CDS	492				hypothetical protein
CLEELPEM_01027	CDS	888	cbpA	2.4.1.20	COG3459	Cellobiose phosphorylase
CLEELPEM_01028	CDS	3660	lacZ_2	3.2.1.23		Beta-galactosidase
CLEELPEM_01029	CDS	423			COG0716	Flavodoxin
CLEELPEM_01030	CDS	1026	idi_1	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
CLEELPEM_01031	CDS	459	yccX	3.6.1.7		Acylphosphatase
CLEELPEM_01032	CDS	471	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
CLEELPEM_01033	CDS	810				hypothetical protein
CLEELPEM_01034	CDS	990	dnaA			Chromosomal replication initiator protein DnaA
CLEELPEM_01035	CDS	1224				hypothetical protein
CLEELPEM_01036	CDS	486	tadA	3.5.4.33		tRNA-specific adenosine deaminase
CLEELPEM_01037	CDS	741				hypothetical protein
CLEELPEM_01038	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
CLEELPEM_01039	CDS	960	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
CLEELPEM_01040	CDS	336				hypothetical protein
CLEELPEM_01041	CDS	1701				hypothetical protein
CLEELPEM_01042	CDS	3762	cheB_2	3.1.1.61		Chemotaxis response regulator protein-glutamate methylesterase
CLEELPEM_01043	CDS	396	recN_1		COG0497	DNA repair protein RecN
CLEELPEM_01044	CDS	1260	recN_2		COG0497	DNA repair protein RecN
CLEELPEM_01045	CDS	657				hypothetical protein
CLEELPEM_01046	CDS	2553	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
CLEELPEM_01047	CDS	303				hypothetical protein
CLEELPEM_01048	CDS	1473	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
CLEELPEM_01049	CDS	720				hypothetical protein
CLEELPEM_01050	CDS	1263	sstT_1		COG3633	Serine/threonine transporter SstT
CLEELPEM_01051	CDS	543	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
CLEELPEM_01052	CDS	2541	carB_2	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
CLEELPEM_01053	CDS	2736				hypothetical protein
CLEELPEM_01054	CDS	1083				hypothetical protein
CLEELPEM_01055	CDS	1569	metG	6.1.1.10		Methionine--tRNA ligase
CLEELPEM_01056	CDS	684				hypothetical protein
CLEELPEM_01057	CDS	1101	sugC	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
CLEELPEM_01058	CDS	1089				hypothetical protein
CLEELPEM_01059	CDS	948				hypothetical protein
CLEELPEM_01060	CDS	870	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
CLEELPEM_01061	CDS	807				hypothetical protein
CLEELPEM_01062	CDS	1146				TelA-like protein
CLEELPEM_01063	CDS	1212				hypothetical protein
CLEELPEM_01064	CDS	1233	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
CLEELPEM_01065	CDS	1125	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
CLEELPEM_01066	CDS	1155	nagK	2.7.1.59		N-acetyl-D-glucosamine kinase
CLEELPEM_01067	CDS	1134	agaA_3	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
CLEELPEM_01068	CDS	729	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
CLEELPEM_01069	CDS	789				hypothetical protein
CLEELPEM_01070	CDS	1659	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
CLEELPEM_01071	CDS	789	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
CLEELPEM_01072	CDS	168				hypothetical protein
CLEELPEM_01073	CDS	612				hypothetical protein
CLEELPEM_01074	CDS	810	malQ_2	2.4.1.25	COG1640	4-alpha-glucanotransferase
CLEELPEM_01075	CDS	738	trmD_1	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
CLEELPEM_01076	CDS	249				hypothetical protein
CLEELPEM_01077	CDS	1068				hypothetical protein
CLEELPEM_01078	CDS	666				hypothetical protein
CLEELPEM_01079	CDS	351				hypothetical protein
CLEELPEM_01080	CDS	1431	dinB_2	2.7.7.7		DNA polymerase IV
CLEELPEM_01081	CDS	1140	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
CLEELPEM_01082	CDS	1899	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
CLEELPEM_01083	CDS	708	apaH_1	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
CLEELPEM_01084	CDS	564				hypothetical protein
CLEELPEM_01085	CDS	657	ribE	2.5.1.9	COG0307	Riboflavin synthase
CLEELPEM_01086	CDS	1191	ribD		COG0117	Riboflavin biosynthesis protein RibD
CLEELPEM_01087	CDS	1254	ymdB_2	3.5.1.-		O-acetyl-ADP-ribose deacetylase
CLEELPEM_01088	CDS	678				hypothetical protein
CLEELPEM_01089	CDS	405				hypothetical protein
CLEELPEM_01090	CDS	93				hypothetical protein
CLEELPEM_01091	CDS	336				hypothetical protein
CLEELPEM_01092	CDS	1860	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
CLEELPEM_01093	CDS	270				hypothetical protein
CLEELPEM_01094	CDS	1143	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
CLEELPEM_01095	CDS	1869	mtlA		COG2213	PTS system mannitol-specific EIICBA component
CLEELPEM_01096	CDS	1044				hypothetical protein
CLEELPEM_01097	CDS	363				hypothetical protein
CLEELPEM_01098	CDS	1455	smc_2		COG1196	Chromosome partition protein Smc
CLEELPEM_01099	CDS	927	ftsY		COG0552	Signal recognition particle receptor FtsY
CLEELPEM_01100	CDS	1221	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
CLEELPEM_01101	CDS	996				hypothetical protein
CLEELPEM_01102	CDS	342				hypothetical protein
CLEELPEM_01103	CDS	1299	ffh		COG0541	Signal recognition particle protein
CLEELPEM_01104	CDS	240	rpsP		COG0228	30S ribosomal protein S16
CLEELPEM_01105	CDS	231				hypothetical protein
CLEELPEM_01106	CDS	519	rimM			Ribosome maturation factor RimM
CLEELPEM_01107	CDS	759	trmD_2	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
CLEELPEM_01108	CDS	354	rplS		COG0335	50S ribosomal protein L19
CLEELPEM_01109	CDS	873	rbgA		COG1161	Ribosome biogenesis GTPase A
CLEELPEM_01110	CDS	498				hypothetical protein
CLEELPEM_01111	CDS	1104				hypothetical protein
CLEELPEM_01112	CDS	1977				hypothetical protein
CLEELPEM_01113	CDS	933				hypothetical protein
CLEELPEM_01114	CDS	525				hypothetical protein
CLEELPEM_01115	CDS	1425	lytR_3			Transcriptional regulator LytR
CLEELPEM_01116	CDS	1344				hypothetical protein
CLEELPEM_01117	CDS	1653				hypothetical protein
CLEELPEM_01118	CDS	1509	mglA	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
CLEELPEM_01119	CDS	1335	mglB_1		COG1879	Glucose/galactose-binding lipoprotein
CLEELPEM_01120	CDS	273	hcaR			Hca operon transcriptional activator HcaR
CLEELPEM_01121	CDS	486				hypothetical protein
CLEELPEM_01122	CDS	393				hypothetical protein
CLEELPEM_01123	CDS	501				hypothetical protein
CLEELPEM_01124	CDS	714	tarI	2.7.7.40	COG1211	Ribitol-5-phosphate cytidylyltransferase 1
CLEELPEM_01125	CDS	888				hypothetical protein
CLEELPEM_01126	CDS	2151				hypothetical protein
CLEELPEM_01127	CDS	498				hypothetical protein
CLEELPEM_01128	CDS	450				hypothetical protein
CLEELPEM_01129	CDS	576	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
CLEELPEM_01130	CDS	474	rpe_1	5.1.3.1		Ribulose-phosphate 3-epimerase
CLEELPEM_01131	CDS	303				hypothetical protein
CLEELPEM_01132	CDS	468				hypothetical protein
CLEELPEM_01133	CDS	468				hypothetical protein
CLEELPEM_01134	CDS	588				hypothetical protein
CLEELPEM_01135	CDS	456	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
CLEELPEM_01136	CDS	993				hypothetical protein
CLEELPEM_01137	CDS	915				hypothetical protein
CLEELPEM_01138	CDS	654				hypothetical protein
CLEELPEM_01139	CDS	1509	lutP		COG1620	L-lactate permease
CLEELPEM_01140	CDS	969	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
CLEELPEM_01141	CDS	1677				hypothetical protein
CLEELPEM_01142	CDS	714				hypothetical protein
CLEELPEM_01143	CDS	609	lgt_2	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
